NearMiss_0.025
Cough , 3200
Fever , 207
Abdominal pain , 301
Skin rash , 3200
Lipodystrophy , 90
Anemia , 28
Anorexia , 25
Diarrhea , 109
Leg pain / numbness , 329
Night sweats , 16
Peripheral neuropathy , 243
Vomiting , 52
Weight loss / Failure to thrive / malnutrition , 653
Other symptom , 939
No symptoms , 1701

Cough,0.940684284174,0.934739498828
Fever,0.546313565439,0.98161168199
Abdominal pain,0.600877531077,0.972597800613
Skin rash,0.713296853509,0.804759329367
Lipodystrophy,0.637627180233,0.990625563368
Anemia,0.558733113499,0.997115557959
Anorexia,0.5,0.997656390842
Diarrhea,0.58981659273,0.98972417523
Leg pain / numbness,0.531536504006,0.968090859924
Night sweats,0.499819396785,0.997836668469
Peripheral neuropathy,0.588442049014,0.976023075536
Vomiting,0.523447598366,0.995673336939
Weight loss / Failure to thrive / malnutrition,0.92714727987,0.984135568776
Other symptom,0.608865951407,0.915449792681
No symptoms,0.597564676739,0.859744005769
ROC,0.764248371063
Avg ROC ,0.62427817179
Avg Pred ,0.957718887086
Logistic Regression,0.697674418605

Cough,0.755396269661,0.826212367045
Fever,0.60363317479,0.970975301965
Abdominal pain,0.653036421643,0.959798089057
Skin rash,0.671942079397,0.786010456102
Lipodystrophy,0.990915697674,0.981972237245
Anemia,0.997558770344,0.995132504056
Anorexia,0.573760807317,0.991707229133
Diarrhea,0.990440640932,0.981070849108
Leg pain / numbness,0.569082499398,0.95961781143
Night sweats,0.598374571067,0.995312781684
Peripheral neuropathy,0.655150175051,0.963043086353
Vomiting,0.993213897937,0.986479177934
Weight loss / Failure to thrive / malnutrition,0.982110366676,0.968992248062
Other symptom,0.634832804542,0.910221741482
No symptoms,0.620666281895,0.856138453218
ROC,0.720434469082
Avg ROC ,0.752674297222
Avg Pred ,0.942178955592
Linear Discriminant Analysis,0.61943392825

Cough,0.923269408697,0.914187849288
Fever,0.504402222474,0.981431404363
Abdominal pain,0.522656290796,0.97277807824
Skin rash,0.903975221001,0.910402019109
Lipodystrophy,0.523074127907,0.992248062016
Anemia,0.5,0.996935280332
Anorexia,0.5,0.997656390842
Diarrhea,0.5,0.990084730485
Leg pain / numbness,0.550519275078,0.970073913827
Night sweats,0.5,0.998197223725
Peripheral neuropathy,0.602784687673,0.98016946097
Vomiting,0.5,0.996214169822
Weight loss / Failure to thrive / malnutrition,0.822465449859,0.970254191455
Other symptom,0.702062703515,0.922480620155
No symptoms,0.64251327687,0.867315666126
ROC,0.824293698009
Avg ROC ,0.613181510925
Avg Pred ,0.96402860405
K Neighbours Classifier,0.705065801334

Cough,0.94243867517,0.95078420768
Fever,0.664436129244,0.977465296557
Abdominal pain,0.742785670059,0.969352803317
Skin rash,0.874061480488,0.895619253651
Lipodystrophy,0.836300872093,0.995673336939
Anemia,0.705611105202,0.997656390842
Anorexia,0.575658169081,0.995493059311
Diarrhea,0.734178640005,0.99044528574
Leg pain / numbness,0.803093297569,0.972237245358
Night sweats,0.549909698393,0.998197223725
Peripheral neuropathy,0.778081813156,0.980349738597
Vomiting,0.80798562639,0.995493059311
Weight loss / Failure to thrive / malnutrition,0.932506537122,0.986479177934
Other symptom,0.797254320781,0.934919776456
No symptoms,0.670832047032,0.836307914188
ROC,0.860523062659
Avg ROC ,0.761008938786
Avg Pred ,0.965098251307
Decision Tree Classifier,0.74797187669

Cough,0.836792174202,0.778979628628
Fever,0.582361456313,0.918875067604
Abdominal pain,0.607863712884,0.890932035334
Skin rash,0.70971518076,0.648098071029
Lipodystrophy,0.665606831395,0.542455381287
Anemia,0.794027231146,0.99855777898
Anorexia,0.580599649718,0.928790337119
Diarrhea,0.907776600675,0.942130881558
Leg pain / numbness,0.556704150762,0.89489814314
Night sweats,0.849819396785,0.999098611862
Peripheral neuropathy,0.691401787359,0.946277266991
Vomiting,0.701295176051,0.499369028304
Weight loss / Failure to thrive / malnutrition,0.83523494772,0.695871642329
Other symptom,0.632029514904,0.866414277988
No symptoms,0.656221151423,0.834144582657
ROC,0.779964717093
Avg ROC ,0.70716326414
Avg Pred ,0.825659515654
Gaussian NB,0.160086533261

Cough,0.944773004458,0.953848927348
Fever,0.668562298325,0.985577789796
Abdominal pain,0.718419822405,0.979087795205
Skin rash,0.906088843672,0.914187849288
Lipodystrophy,0.790334302326,0.996033892194
Anemia,0.764525050527,0.998197223725
Anorexia,0.615203914264,0.997836668469
Diarrhea,0.67999735152,0.990084730485
Leg pain / numbness,0.774528009904,0.980710293853
Night sweats,0.55,0.998377501352
Peripheral neuropathy,0.731214298876,0.984315846403
Vomiting,0.80798562639,0.995493059311
Weight loss / Failure to thrive / malnutrition,0.944813000564,0.98900306472
Other symptom,0.775278032896,0.943933657833
No symptoms,0.65488488905,0.865693167478
ROC,0.861855829406
Avg ROC ,0.755107229678
Avg Pred ,0.971492097831
Random Forrest,0.787092121868

Cough,0.70335762049,0.817378763295
Fever,0.5,0.983053903011
Abdominal pain,0.5,0.973138633496
Skin rash,0.744195767166,0.653686677483
Lipodystrophy,0.5,0.992248062016
Anemia,0.5,0.996935280332
Anorexia,0.5,0.997656390842
Diarrhea,0.5,0.990084730485
Leg pain / numbness,0.522834347811,0.968631692807
Night sweats,0.5,0.998197223725
Peripheral neuropathy,0.5,0.978366684694
Vomiting,0.5,0.996214169822
Weight loss / Failure to thrive / malnutrition,0.564733845337,0.944294213088
Other symptom,0.524709651833,0.916170903191
No symptoms,0.549107269357,0.859924283396
ROC,0.703153570785
Avg ROC ,0.540595900133
Avg Pred ,0.937732107445
MLPClassifier,0.394086893816

Cough,0.956966523677,0.950423652425
Fever,0.646735546703,0.983775013521
Abdominal pain,0.684955402324,0.977465296557
Skin rash,0.925803437118,0.915269515053
Lipodystrophy,0.824672965116,0.995493059311
Anemia,0.676289756409,0.997656390842
Anorexia,0.730407828529,0.998016946097
Diarrhea,0.770360193339,0.990805840995
Leg pain / numbness,0.802420991093,0.976744186047
Night sweats,0.749909698393,0.998918334235
Peripheral neuropathy,0.801679104478,0.986659455562
Vomiting,0.808347551833,0.996214169822
Weight loss / Failure to thrive / malnutrition,0.914431014068,0.983414458266
Other symptom,0.835315813643,0.943032269695
No symptoms,0.630369843422,0.872543717325
ROC,0.87779752247
Avg ROC ,0.783911044676
Avg Pred ,0.97109548705
AdaBoostClassifier,0.398593834505

