CondensedNearestNeighbour0.3
Cough , 166
Fever , 49
Abdominal pain , 89
Skin rash , 426
Lipodystrophy , 24
Anemia , 7
Anorexia , 6
Diarrhea , 37
Leg pain / numbness , 92
Night sweats , 3
Peripheral neuropathy , 54
Vomiting , 17
Weight loss / Failure to thrive / malnutrition , 24
Other symptom , 1313
No symptoms , 228

Cough,0.549850603911,0.925078864353
Fever,0.529381920196,0.965299684543
Abdominal pain,0.525156718452,0.951104100946
Skin rash,0.627441425806,0.83832807571
Lipodystrophy,0.498410174881,0.988958990536
Anemia,0.625,0.997634069401
Anorexia,0.665876152833,0.996845425868
Diarrhea,0.623003194888,0.986593059937
Leg pain / numbness,0.532026578073,0.962933753943
Night sweats,0.5,0.997634069401
Peripheral neuropathy,0.531278801843,0.970820189274
Vomiting,0.555158414968,0.992902208202
Weight loss / Failure to thrive / malnutrition,0.498801916933,0.985015772871
Other symptom,0.798524648527,0.799684542587
No symptoms,0.517361989043,0.906151419558
ROC,0.746000450653
Avg ROC ,0.571818169357
Avg Pred ,0.950998948475
Logistic Regression,0.634858044164

Cough,0.497883149873,0.927444794953
Fever,0.5,0.978706624606
Abdominal pain,0.510293449623,0.963722397476
Skin rash,0.560743608571,0.811514195584
Lipodystrophy,0.5,0.992113564669
Anemia,0.5,0.996845425868
Anorexia,0.5,0.997634069401
Diarrhea,0.499600638978,0.986593059937
Leg pain / numbness,0.499591836735,0.965299684543
Night sweats,0.5,0.997634069401
Peripheral neuropathy,0.5,0.977917981073
Vomiting,0.5,0.992902208202
Weight loss / Failure to thrive / malnutrition,0.5,0.98738170347
Other symptom,0.667201935932,0.671924290221
No symptoms,0.504953453626,0.905362776025
ROC,0.721862325372
Avg ROC ,0.516017871556
Avg Pred ,0.943533123028
K Neighbours Classifier,0.530757097792

Cough,0.649371757813,0.902208201893
Fever,0.493150684932,0.965299684543
Abdominal pain,0.720250749523,0.955835962145
Skin rash,0.663015375031,0.835173501577
Lipodystrophy,0.696820349762,0.988958990536
Anemia,0.498813291139,0.994479495268
Anorexia,0.496837944664,0.991324921136
Diarrhea,0.779253194888,0.990536277603
Leg pain / numbness,0.755605125771,0.961356466877
Night sweats,0.5,0.997634069401
Peripheral neuropathy,0.726900921659,0.977917981073
Vomiting,0.886506045362,0.993690851735
Weight loss / Failure to thrive / malnutrition,0.716753194888,0.988958990536
Other symptom,0.92048637304,0.921135646688
No symptoms,0.639087461211,0.858832807571
ROC,0.82570977918
Avg ROC ,0.676190164646
Avg Pred ,0.954889589905
Decision Tree Classifier,0.690851735016

Cough,0.541660583764,0.225552050473
Fever,0.546408213209,0.289432176656
Abdominal pain,0.491986917416,0.205835962145
Skin rash,0.549489353181,0.278391167192
Lipodystrophy,0.703895071542,0.412460567823
Anemia,0.386075949367,0.769716088328
Anorexia,0.5,0.997634069401
Diarrhea,0.59125399361,0.314668769716
Leg pain / numbness,0.535329852871,0.210567823344
Night sweats,0.5,0.997634069401
Peripheral neuropathy,0.5883640553,0.297318611987
Vomiting,0.582737622452,0.5
Weight loss / Failure to thrive / malnutrition,0.964756389776,0.991324921136
Other symptom,0.616916500484,0.623028391167
No symptoms,0.481967589932,0.143533123028
ROC,0.661953582695
Avg ROC ,0.572056139527
Avg Pred ,0.483806519453
Gaussian NB,0.0599369085174

Cough,0.634120704254,0.943217665615
Fever,0.499194198227,0.977129337539
Abdominal pain,0.619360407014,0.967665615142
Skin rash,0.633106379191,0.844637223975
Lipodystrophy,0.85,0.997634069401
Anemia,0.5,0.996845425868
Anorexia,0.499604743083,0.996845425868
Diarrhea,0.530451277955,0.986593059937
Leg pain / numbness,0.624641670622,0.968454258675
Night sweats,0.5,0.997634069401
